what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1253556414715
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1253556417563
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.properties",1253556433121
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1253556433284
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1253556480382
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1253559175570
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1253559182188
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1253559231252
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1253559258905
closed,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1253559261295
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.0.0.200906161748,"org.eclipse.cdt.debug.mi.ui",1253559261683
stopped,bundle,org.eclipse.cdt.debug.mi.core,6.0.0.200906161748,"org.eclipse.cdt.debug.mi.core",1253559261684
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.0.0.200906161748,"org.eclipse.cdt.dsf.gdb.ui",1253559261685
stopped,bundle,org.eclipse.cdt.dsf.ui,2.0.0.200906161748,"org.eclipse.cdt.dsf.ui",1253559261685
stopped,bundle,org.eclipse.cdt.launch,6.0.0.200906161748,"org.eclipse.cdt.launch",1253559261686
stopped,bundle,org.eclipse.cdt.debug.ui,6.0.0.200906161748,"org.eclipse.cdt.debug.ui",1253559261695
stopped,bundle,org.eclipse.cdt.dsf.gdb,2.0.0.200906161748,"org.eclipse.cdt.dsf.gdb",1253559261696
stopped,bundle,org.eclipse.cdt.dsf,2.0.0.200906161748,"org.eclipse.cdt.dsf",1253559261697
stopped,bundle,org.eclipse.cdt.debug.core,6.0.0.200906161748,"org.eclipse.cdt.debug.core",1253559261697
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,5.1.0.200906161748,"org.eclipse.cdt.managedbuilder.ui",1253559261697
stopped,bundle,org.eclipse.cdt.make.ui,6.0.0.200906161748,"org.eclipse.cdt.make.ui",1253559261697
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,5.0.100.200906161748,"org.eclipse.cdt.managedbuilder.gnu.ui",1253559261697
stopped,bundle,org.eclipse.cdt.managedbuilder.core,6.0.0.200906161748,"org.eclipse.cdt.managedbuilder.core",1253559261697
stopped,bundle,org.eclipse.cdt.make.core,6.0.0.200906161748,"org.eclipse.cdt.make.core",1253559261697
stopped,bundle,org.eclipse.cdt.mylyn.ui,1.0.100.200906161748,"org.eclipse.cdt.mylyn.ui",1253559261698
